ap;cnes;unidade;ine;desligados_60_med;desligados_60_enf;desligados_60_aux;desligados_60_acs;desligados_60_dent;desligados_60_aux_bucal;desligados_60_tec_bucal;tipo_equipe_id;medico ;medico_20 ;enfermeiro ;tec_aux ;acs ;cirurgiao ;aux_bucal ;tec_bucal ;tipo esf 1;tipo esf 2;tipo_esb
52;6029841;SMS CF ROGERIO ROCCO - AP 52;306517;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
52;6029841;SMS CF ROGERIO ROCCO - AP 52;306533;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
52;6029841;SMS CF ROGERIO ROCCO - AP 52;306541;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
52;6029841;SMS CF ROGERIO ROCCO - AP 52;306568;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;5;0;0;0;ESF Completa;;
52;6029922;SMS CMS AGUIAR TORRES - AP 52;306576;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
52;6029922;SMS CMS AGUIAR TORRES - AP 52;306584;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
52;6029922;SMS CMS AGUIAR TORRES - AP 52;306592;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;2;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
33;6029965;SMS CF MARCOS VALADAO - AP 33;306606;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
33;6029965;SMS CF MARCOS VALADAO - AP 33;306614;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
33;9078983;SMS CF CYPRIANO DAS CHAGAS MEDEIROS - AP 33;306622;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
33;6029965;SMS CF MARCOS VALADAO - AP 33;306630;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;0;1;4;0;0;0;ESF Vacância Enfermeiro 40h;;
33;6029965;SMS CF MARCOS VALADAO - AP 33;306649;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
33;6029965;SMS CF MARCOS VALADAO - AP 33;306665;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
32;6033121;SMS CMS ANTENOR NASCENTES - AP 32;306673;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
21;6272053;SMS CF SANTA MARTA - AP 21;306703;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;2;4;0;0;0;ESF Completa;;
21;6272053;SMS CF SANTA MARTA - AP 21;306711;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
51;6387152;SMS CF OLIMPIA ESTEVES - AP 51;306738;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
51;6387152;SMS CF OLIMPIA ESTEVES - AP 51;306746;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
51;9311661;SMS CF ROMULO CARLOS TEIXEIRA - AP 51;306754;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
51;9311661;SMS CF ROMULO CARLOS TEIXEIRA - AP 51;306762;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
51;6387152;SMS CF OLIMPIA ESTEVES - AP 51;306770;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
51;6387152;SMS CF OLIMPIA ESTEVES - AP 51;306789;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
51;6387152;SMS CF OLIMPIA ESTEVES - AP 51;306800;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
51;6852203;SMS CF KELLY CRISTINA DE SA LACERDA SILVA - AP 51;306819;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;0;0;0;0;0;0;0;ESF Vacância Enfermeiro(a) 40h, Médico(a) 40h e ACS;;
21;6496989;SMS CF CANTAGALO PAVAO - PAVAOZINHO - AP 21;306827;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;0;3;0;0;0;ESF Vacância Tec/Aux 40h e ACS;;
21;6496989;SMS CF CANTAGALO PAVAO - PAVAOZINHO - AP 21;306835;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
21;6496989;SMS CF CANTAGALO PAVAO - PAVAOZINHO - AP 21;306843;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;2;1;2;0;0;0;ESF Vacância ACS;;
21;6503772;SMS CF MARIA DO SOCORRO / ROCINHA - AP 21;306851;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;2;2;4;0;0;0;ESF Completa;;
21;6503772;SMS CF MARIA DO SOCORRO / ROCINHA - AP 21;306878;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;3;0;0;0;ESF Vacância ACS;;
21;6503772;SMS CF MARIA DO SOCORRO / ROCINHA - AP 21;306894;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
21;6503772;SMS CF MARIA DO SOCORRO / ROCINHA - AP 21;306908;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;2;4;0;0;0;ESF Completa;;
21;6503772;SMS CF MARIA DO SOCORRO / ROCINHA - AP 21;306916;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;1;2;4;0;0;0;ESF Completa;;
21;6503772;SMS CF MARIA DO SOCORRO / ROCINHA - AP 21;306924;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;2;2;3;0;0;0;ESF Vacância ACS;;
21;6503772;SMS CF MARIA DO SOCORRO / ROCINHA - AP 21;306932;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;3;0;0;0;ESF Vacância ACS;;
21;6503772;SMS CF MARIA DO SOCORRO / ROCINHA - AP 21;306940;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;2;2;2;0;0;0;ESF Vacância ACS;;
21;6503772;SMS CF MARIA DO SOCORRO / ROCINHA - AP 21;306959;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;2;4;0;0;0;ESF Completa;;
21;6503772;SMS CF MARIA DO SOCORRO / ROCINHA - AP 21;306967;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;3;2;4;0;0;0;ESF Completa;;
21;6506232;SMS CF RINALDO DE LAMARE - AP 21;306975;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;2;1;4;0;0;0;ESF Completa;;
21;6506232;SMS CF RINALDO DE LAMARE - AP 21;306983;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;2;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
21;6506232;SMS CF RINALDO DE LAMARE - AP 21;306991;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
21;6506232;SMS CF RINALDO DE LAMARE - AP 21;307009;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
21;6506232;SMS CF RINALDO DE LAMARE - AP 21;307017;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
21;6506232;SMS CF RINALDO DE LAMARE - AP 21;307025;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;2;2;4;0;0;0;ESF Vacância Médico 40h;;
21;6506232;SMS CF RINALDO DE LAMARE - AP 21;307041;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;3;1;4;0;0;0;ESF Vacância Médico 40h;;
31;6514022;SMS CF VICTOR VALLA - AP 31;307068;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;1;1;6;0;0;0;ESF Completa;;
31;6514022;SMS CF VICTOR VALLA - AP 31;307076;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;1;1;5;0;0;0;ESF Completa;;
31;6514022;SMS CF VICTOR VALLA - AP 31;307084;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;1;1;6;0;0;0;ESF Completa;;
31;6514022;SMS CF VICTOR VALLA - AP 31;307092;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;6;0;0;0;ESF Completa;;
31;6514022;SMS CF VICTOR VALLA - AP 31;307106;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;6;0;0;0;ESF Completa;;
31;6514022;SMS CF VICTOR VALLA - AP 31;307114;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;1;1;6;0;0;0;ESF Completa;;
31;6514022;SMS CF VICTOR VALLA - AP 31;307122;0;0;0;0;0;0;0;73-ECR - EQUIPE DOS CONSULTORIOS NA RUA;1;0;1;1;0;1;0;0;ESF Vacância ACS;;ESB Vacância Téc Bucal 40h e Aux Bucal 40h
31;6514022;SMS CF VICTOR VALLA - AP 31;307130;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;1;1;0;0;0;0;0;0;ESF Vacância ACS, Tec/Aux 40h e Enfermeiro(a);;
31;6524486;SMS CF RODRIGO Y AGUILAR ROIG - AP 31;307149;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;0;3;4;0;0;0;EACS Vacância Enfermeiro 40h;ESF Incompleta 40h Médico mais de 60 dias;
31;6524486;SMS CF RODRIGO Y AGUILAR ROIG - AP 31;307157;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;2;5;0;0;0;ESF Vacância Médico 40h;;
31;6524486;SMS CF RODRIGO Y AGUILAR ROIG - AP 31;307165;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
31;6524486;SMS CF RODRIGO Y AGUILAR ROIG - AP 31;307173;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
53;6559727;SMS CF ILZO MOTTA DE MELLO - AP 53;307181;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;2;0;0;0;ESF Vacância ACS;;
53;2280760;SMS CMS MARIA APARECIDA DE ALMEIDA - AP 53;307211;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;3;0;0;0;ESF Vacância ACS;;
53;6559727;SMS CF ILZO MOTTA DE MELLO - AP 53;307238;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
53;6559727;SMS CF ILZO MOTTA DE MELLO - AP 53;307246;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;2;0;0;0;ESF Vacância Médico(a) 40h e ACS;;
53;6559735;SMS CF LENICE MARIA MONTEIRO COELHO - AP 53;307254;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
53;6559735;SMS CF LENICE MARIA MONTEIRO COELHO - AP 53;307262;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
53;6559735;SMS CF LENICE MARIA MONTEIRO COELHO - AP 53;307270;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
31;6568491;SMS CF MARIA SEBASTIANA DE OLIVEIRA - AP 31;307300;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;3;4;0;0;0;ESF Completa;;
31;6568491;SMS CF MARIA SEBASTIANA DE OLIVEIRA - AP 31;307319;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
31;6568491;SMS CF MARIA SEBASTIANA DE OLIVEIRA - AP 31;307327;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;2;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
31;6568491;SMS CF MARIA SEBASTIANA DE OLIVEIRA - AP 31;307335;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
33;6571956;SMS CF JOSUETE SANTANNA DE OLIVEIRA - AP 33;307343;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
33;6571956;SMS CF JOSUETE SANTANNA DE OLIVEIRA - AP 33;307351;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
33;6571956;SMS CF JOSUETE SANTANNA DE OLIVEIRA - AP 33;307378;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
33;6571956;SMS CF JOSUETE SANTANNA DE OLIVEIRA - AP 33;307386;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;0;1;4;0;0;0;ESF Vacância Enfermeiro 40h e Médico 20h;;
53;6572014;SMS CF LOURENCO DE MELLO - AP 53;307394;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
53;6572014;SMS CF LOURENCO DE MELLO - AP 53;307416;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
53;6572014;SMS CF LOURENCO DE MELLO - AP 53;307424;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
53;6581994;SMS CF JOSE ANTONIO CIRAUDO - AP 53;307432;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;
53;6581994;SMS CF JOSE ANTONIO CIRAUDO - AP 53;307440;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;
53;6581994;SMS CF JOSE ANTONIO CIRAUDO - AP 53;307467;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
53;6581994;SMS CF JOSE ANTONIO CIRAUDO - AP 53;307475;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
53;6581994;SMS CF JOSE ANTONIO CIRAUDO - AP 53;307483;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
53;6581994;SMS CF JOSE ANTONIO CIRAUDO - AP 53;307491;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;5;0;0;0;ESF Completa;;
53;6618855;SMS CF SERGIO AROUCA - AP 53;307505;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;3;1;3;0;0;0;ESF Vacância ACS;;
53;6618855;SMS CF SERGIO AROUCA - AP 53;307513;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;4;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
53;6618855;SMS CF SERGIO AROUCA - AP 53;307521;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
53;6618855;SMS CF SERGIO AROUCA - AP 53;307548;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
53;6618855;SMS CF SERGIO AROUCA - AP 53;307556;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;4;1;3;0;0;0;ESF Vacância ACS;;
53;6618855;SMS CF SERGIO AROUCA - AP 53;307564;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
53;6618863;SMS CF HELANDE DE MELLO GONCALVES - AP 53;307572;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
53;6618863;SMS CF HELANDE DE MELLO GONCALVES - AP 53;307580;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
53;6618863;SMS CF HELANDE DE MELLO GONCALVES - AP 53;307599;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
53;6618871;SMS CF JAMIL HADDAD - AP 53;307610;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
53;6618871;SMS CF JAMIL HADDAD - AP 53;307629;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
53;6618871;SMS CF JAMIL HADDAD - AP 53;307637;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
53;6618871;SMS CF JAMIL HADDAD - AP 53;307645;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
21;6632831;SMS CMS CHAPEU MANG BABILONIA - AP 21;307653;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;2;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
21;6632831;SMS CMS CHAPEU MANG BABILONIA - AP 21;307661;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;3;4;0;0;0;ESF Completa;;
52;6635709;SMS CF JOSE DE PAULA LOPES PONTES - AP 52;307688;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;0;1;3;0;0;0;ESF Vacância Médico(a) 20h, ACS e Enfermeiro(a);;
52;6635709;SMS CF JOSE DE PAULA LOPES PONTES - AP 52;307696;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;0;1;4;0;0;0;ESF Vacância Enfermeiro 40h;;
52;6635709;SMS CF JOSE DE PAULA LOPES PONTES - AP 52;307718;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;2;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
52;6677711;SMS CF DALMIR DE ABREU SALGADO - AP 52;307726;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;0;0;0;0;0;0;0;ESF Vacância Enfermeiro(a) 40h, Médico(a) 40h e ACS;;
52;6635709;SMS CF JOSE DE PAULA LOPES PONTES - AP 52;307734;1;0;1;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;0;4;0;0;0;EACS;ESF Incompleta Médico 40h e Tec/Aux 40h mais de 60 dias;
52;6635709;SMS CF JOSE DE PAULA LOPES PONTES - AP 52;307742;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
52;6648371;SMS CF HANS JURGEN FERNANDO DOHMANN - AP 52;307769;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
52;6648371;SMS CF HANS JURGEN FERNANDO DOHMANN - AP 52;307777;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
52;6648371;SMS CF HANS JURGEN FERNANDO DOHMANN - AP 52;307785;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;1;1;2;4;0;0;0;ESF Completa;;
53;6660185;SMS CF DEOLINDO COUTO - AP 53;307793;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
53;6660185;SMS CF DEOLINDO COUTO - AP 53;307807;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
53;6660185;SMS CF DEOLINDO COUTO - AP 53;307815;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
31;6664040;SMS CF HEITOR DOS PRAZERES - AP 31;307823;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;3;2;4;0;0;0;ESF Vacância Médico 40h;;
31;6664040;SMS CF HEITOR DOS PRAZERES - AP 31;307831;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;3;0;0;0;ESF Vacância ACS;;
31;6664040;SMS CF HEITOR DOS PRAZERES - AP 31;307866;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
31;6664040;SMS CF HEITOR DOS PRAZERES - AP 31;307874;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;3;2;3;0;0;0;ESF Vacância ACS;;
31;6664040;SMS CF HEITOR DOS PRAZERES - AP 31;307882;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;3;2;4;0;0;0;ESF Completa;;
31;6664040;SMS CF HEITOR DOS PRAZERES - AP 31;307890;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;2;4;0;0;0;ESF Vacância Médico 40h;;
31;6664075;SMS CF FELIPPE CARDOSO - AP 31;307904;0;0;1;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;1;0;5;0;0;0;EACS;ESF Incompleta (40h técnico(a)/auxiliar de enfermagem mais de 60 dias);
31;6664075;SMS CF FELIPPE CARDOSO - AP 31;307920;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;2;1;4;0;0;0;ESF Completa;;
31;9075143;SMS CF KLEBEL DE OLIVEIRA ROCHA - AP 31;307939;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
31;6664075;SMS CF FELIPPE CARDOSO - AP 31;307947;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;5;0;0;0;ESF Completa;;
31;6664075;SMS CF FELIPPE CARDOSO - AP 31;307963;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;0;0;0;0;0;0;0;ESF Vacância Enfermeiro(a) 40h, Médico(a) 40h e ACS;;
31;9075143;SMS CF KLEBEL DE OLIVEIRA ROCHA - AP 31;307971;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;2;4;0;0;0;ESF Vacância Médico 40h;;
31;6664075;SMS CF FELIPPE CARDOSO - AP 31;307998;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;2;1;4;0;0;0;ESF Completa;;
31;6664075;SMS CF FELIPPE CARDOSO - AP 31;308013;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;2;1;5;0;0;0;ESF Completa;;
31;6664075;SMS CF FELIPPE CARDOSO - AP 31;308021;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;4;0;3;1;5;0;0;0;ESF Completa;;
31;6664075;SMS CF FELIPPE CARDOSO - AP 31;308048;0;1;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;0;1;5;0;0;0;EACS;ESF Incompleta Enfermeiro mais de 60 dias;
31;6664075;SMS CF FELIPPE CARDOSO - AP 31;308056;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;1;1;5;0;0;0;ESF Completa;;
31;6664164;SMS CMS SAO GODOFREDO - AP 31;308064;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;2;2;5;0;0;0;ESF Completa;;
31;6664164;SMS CMS SAO GODOFREDO - AP 31;308072;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
